,FEvals,Fitness,Iteration,Mutation Rate,Population Size,Time,max_iters
221,33539.0,1.0,221,0.4,150,28.96193919500365,2048
222,33690.0,1.0,222,0.4,150,29.0873724040066,2048
223,33841.0,1.0,223,0.4,150,29.21299461700255,2048
224,33992.0,1.0,224,0.4,150,29.33893168400391,2048
225,34143.0,1.0,225,0.4,150,29.466264026006684,2048
226,34294.0,1.0,226,0.4,150,29.59554858300544,2048
227,34445.0,1.0,227,0.4,150,29.730358912005613,2048
228,34596.0,1.0,228,0.4,150,29.85687743800372,2048
229,34747.0,1.0,229,0.4,150,29.982826908002608,2048
230,34898.0,1.0,230,0.4,150,30.10873106300278,2048
231,35049.0,1.0,231,0.4,150,30.234592530003283,2048
232,35200.0,1.0,232,0.4,150,30.3608575870021,2048
233,35351.0,1.0,233,0.4,150,30.48729665100109,2048
234,35502.0,1.0,234,0.4,150,30.61513509600627,2048
235,35653.0,1.0,235,0.4,150,30.74173559200426,2048
236,35804.0,1.0,236,0.4,150,30.867908881002222,2048
237,35955.0,1.0,237,0.4,150,30.99369574800221,2048
238,36106.0,1.0,238,0.4,150,31.119701028001145,2048
239,36257.0,1.0,239,0.4,150,31.246977722003066,2048
240,36408.0,1.0,240,0.4,150,31.372990654002933,2048
241,36559.0,1.0,241,0.4,150,31.498810115001106,2048
242,36710.0,1.0,242,0.4,150,31.62547996700596,2048
243,36861.0,1.0,243,0.4,150,31.751685044000624,2048
244,37012.0,1.0,244,0.4,150,31.877650651003933,2048
245,37163.0,1.0,245,0.4,150,32.003691855003126,2048
246,37314.0,1.0,246,0.4,150,32.13203286100179,2048
247,37465.0,1.0,247,0.4,150,32.25753514400276,2048
248,37616.0,1.0,248,0.4,150,32.3853789210043,2048
249,37767.0,1.0,249,0.4,150,32.51222614800645,2048
250,37918.0,1.0,250,0.4,150,32.638955365000584,2048
251,38069.0,1.0,251,0.4,150,32.765502025002206,2048
252,38220.0,1.0,252,0.4,150,32.89123900400591,2048
253,38371.0,1.0,253,0.4,150,33.01673105900409,2048
254,38522.0,1.0,254,0.4,150,33.14261259500199,2048
255,38673.0,1.0,255,0.4,150,33.26811676700163,2048
256,38824.0,1.0,256,0.4,150,33.39397568500135,2048
257,38975.0,1.0,257,0.4,150,33.527514565001184,2048
258,39126.0,1.0,258,0.4,150,33.653494695005065,2048
259,39277.0,1.0,259,0.4,150,33.77981303400156,2048
260,39428.0,1.0,260,0.4,150,33.905800985005044,2048
261,39579.0,1.0,261,0.4,150,34.031726745000924,2048
262,39730.0,1.0,262,0.4,150,34.157598341000266,2048
263,39881.0,1.0,263,0.4,150,34.2835761880051,2048
264,40032.0,1.0,264,0.4,150,34.40977705800469,2048
265,40183.0,1.0,265,0.4,150,34.53662863900536,2048
266,40334.0,1.0,266,0.4,150,34.66326705100073,2048
267,40485.0,1.0,267,0.4,150,34.78904687900649,2048
268,40636.0,1.0,268,0.4,150,34.91644996700052,2048
269,40787.0,1.0,269,0.4,150,35.04279324000527,2048
270,40938.0,1.0,270,0.4,150,35.16875916400022,2048
271,41089.0,1.0,271,0.4,150,35.29504888500378,2048
272,41240.0,1.0,272,0.4,150,35.42129403800209,2048
273,41391.0,1.0,273,0.4,150,35.547397727001226,2048
274,41542.0,1.0,274,0.4,150,35.68245223800477,2048
275,41693.0,1.0,275,0.4,150,35.849580121001054,2048
276,41844.0,1.0,276,0.4,150,36.012458395001886,2048
277,41995.0,1.0,277,0.4,150,36.17675954300648,2048
278,42146.0,1.0,278,0.4,150,36.339973601003294,2048
279,42297.0,1.0,279,0.4,150,36.50278104500467,2048
280,42448.0,1.0,280,0.4,150,36.639721728999575,2048
281,42599.0,1.0,281,0.4,150,36.76562101700256,2048
282,42750.0,1.0,282,0.4,150,36.891610001002846,2048
283,42901.0,1.0,283,0.4,150,37.017315381002845,2048
284,43052.0,1.0,284,0.4,150,37.14498751400242,2048
285,43203.0,1.0,285,0.4,150,37.27124082700175,2048
286,43354.0,1.0,286,0.4,150,37.39680132000649,2048
287,43505.0,1.0,287,0.4,150,37.52265911100403,2048
288,43656.0,1.0,288,0.4,150,37.64891066200653,2048
289,43807.0,1.0,289,0.4,150,37.775081028004934,2048
290,43958.0,1.0,290,0.4,150,37.90137756900367,2048
291,44109.0,1.0,291,0.4,150,38.027441321006336,2048
292,44260.0,1.0,292,0.4,150,38.15341767700011,2048
293,44411.0,1.0,293,0.4,150,38.279685120003705,2048
294,44562.0,1.0,294,0.4,150,38.40489118700498,2048
295,44713.0,1.0,295,0.4,150,38.53034520000074,2048
296,44864.0,1.0,296,0.4,150,38.66326343600667,2048
297,45015.0,1.0,297,0.4,150,38.826610119002,2048
298,45166.0,1.0,298,0.4,150,38.9894919300059,2048
299,45317.0,1.0,299,0.4,150,39.15254759000527,2048
300,45468.0,1.0,300,0.4,150,39.315309342004184,2048
301,45619.0,1.0,301,0.4,150,39.459118121005304,2048
302,45770.0,1.0,302,0.4,150,39.61280390200409,2048
303,45921.0,1.0,303,0.4,150,39.77618315600557,2048
304,46072.0,1.0,304,0.4,150,39.94038998299948,2048
305,46223.0,1.0,305,0.4,150,40.06807977500284,2048
306,46374.0,1.0,306,0.4,150,40.19377165000333,2048
307,46525.0,1.0,307,0.4,150,40.319420719002665,2048
308,46676.0,1.0,308,0.4,150,40.445158679001906,2048
309,46827.0,1.0,309,0.4,150,40.57108700700337,2048
310,46978.0,1.0,310,0.4,150,40.71494013600022,2048
311,47129.0,1.0,311,0.4,150,40.87884066800325,2048
312,47280.0,1.0,312,0.4,150,41.04230328900303,2048
313,47431.0,1.0,313,0.4,150,41.20596584600571,2048
314,47582.0,1.0,314,0.4,150,41.36917513100343,2048
315,47733.0,1.0,315,0.4,150,41.532789822005725,2048
316,47884.0,1.0,316,0.4,150,41.66082642600668,2048
317,48035.0,1.0,317,0.4,150,41.786989917003666,2048
318,48186.0,1.0,318,0.4,150,41.91232735000085,2048
319,48337.0,1.0,319,0.4,150,42.03754548500001,2048
320,48488.0,1.0,320,0.4,150,42.16323224000371,2048
321,48639.0,1.0,321,0.4,150,42.28835175100539,2048
322,48790.0,1.0,322,0.4,150,42.414216417004354,2048
323,48941.0,1.0,323,0.4,150,42.54043025500141,2048
324,49092.0,1.0,324,0.4,150,42.692373479003436,2048
325,49243.0,1.0,325,0.4,150,42.85529487400345,2048
326,49394.0,1.0,326,0.4,150,43.017831504999776,2048
327,49545.0,1.0,327,0.4,150,43.179722681001294,2048
328,49696.0,1.0,328,0.4,150,43.34206936900591,2048
329,49847.0,1.0,329,0.4,150,43.504921916006424,2048
330,49998.0,1.0,330,0.4,150,43.65048555500107,2048
331,50149.0,1.0,331,0.4,150,43.77617628300504,2048
332,50300.0,1.0,332,0.4,150,43.902155686002516,2048
333,50451.0,1.0,333,0.4,150,44.02773745400191,2048
334,50602.0,1.0,334,0.4,150,44.153508801005955,2048
335,50753.0,1.0,335,0.4,150,44.27920555600576,2048
336,50904.0,1.0,336,0.4,150,44.405037554002774,2048
337,51055.0,1.0,337,0.4,150,44.53111802800413,2048
338,51206.0,1.0,338,0.4,150,44.65743237100105,2048
339,51357.0,1.0,339,0.4,150,44.78303820700239,2048
340,51508.0,1.0,340,0.4,150,44.90875252600381,2048
341,51659.0,1.0,341,0.4,150,45.03477206600655,2048
342,51810.0,1.0,342,0.4,150,45.16022156899999,2048
343,51961.0,1.0,343,0.4,150,45.28620362100628,2048
344,52112.0,1.0,344,0.4,150,45.412341980001656,2048
345,52263.0,1.0,345,0.4,150,45.53805146700324,2048
346,52414.0,1.0,346,0.4,150,45.69212142700417,2048
