,Iteration,Fitness,FEvals,Time,State,Restarts,max_iters,current_restart
1450,64,409.0,2448,26.625636799999995,"[1, 4, 3, 4, 3, 4, 4, 4, 2, 0, 3, 4, 2, 2, 3, 3, 4, 2, 4, 4]",100,2048,9
1451,128,414.0,2513,26.925224300000025,"[1, 4, 3, 4, 3, 4, 4, 4, 2, 0, 3, 4, 2, 2, 4, 3, 4, 2, 4, 4]",100,2048,9
1452,256,414.0,2641,27.34406290000004,"[1, 4, 3, 4, 3, 4, 4, 4, 2, 0, 3, 4, 2, 2, 4, 3, 4, 2, 4, 4]",100,2048,9
1453,512,414.0,2666,27.597764100000006,"[1, 4, 3, 4, 3, 4, 4, 4, 2, 0, 3, 4, 2, 2, 4, 3, 4, 2, 4, 4]",100,2048,9
1454,1024,414.0,2666,27.597764100000006,"[1, 4, 3, 4, 3, 4, 4, 4, 2, 0, 3, 4, 2, 2, 4, 3, 4, 2, 4, 4]",100,2048,9
1455,2048,414.0,2666,27.597764100000006,"[1, 4, 3, 4, 3, 4, 4, 4, 2, 0, 3, 4, 2, 2, 4, 3, 4, 2, 4, 4]",100,2048,9
1456,0,253.0,2666,27.8168139,"[2, 0, 4, 4, 2, 3, 2, 0, 0, 3, 2, 2, 4, 2, 2, 0, 3, 0, 3, 1]",100,2048,10
1457,1,253.0,2667,28.045850400000006,"[2, 0, 4, 4, 2, 3, 2, 0, 0, 3, 2, 2, 4, 2, 2, 0, 3, 0, 3, 1]",100,2048,10
1458,2,257.0,2669,28.272351100000037,"[2, 0, 4, 4, 2, 3, 2, 0, 0, 3, 2, 2, 4, 2, 2, 0, 3, 1, 3, 1]",100,2048,10
1459,4,257.0,2671,28.567350599999997,"[2, 0, 4, 4, 2, 3, 2, 0, 0, 3, 2, 2, 4, 2, 2, 0, 3, 1, 3, 1]",100,2048,10
1460,8,292.0,2677,28.869974300000024,"[2, 3, 4, 4, 2, 3, 2, 0, 0, 3, 2, 2, 4, 4, 2, 0, 3, 1, 3, 1]",100,2048,10
1461,16,317.0,2688,29.197972800000002,"[2, 3, 4, 4, 2, 3, 4, 0, 4, 3, 2, 2, 4, 4, 3, 0, 3, 1, 3, 1]",100,2048,10
1462,32,362.0,2707,29.485046300000022,"[2, 3, 4, 4, 2, 3, 4, 0, 4, 3, 3, 2, 4, 4, 3, 3, 3, 4, 3, 1]",100,2048,10
1463,64,390.0,2741,29.77747720000002,"[2, 3, 4, 4, 2, 3, 4, 0, 4, 3, 3, 2, 4, 4, 3, 4, 3, 4, 3, 3]",100,2048,10
1464,128,390.0,2805,30.621416100000033,"[2, 3, 4, 4, 2, 3, 4, 0, 4, 3, 3, 2, 4, 4, 3, 4, 3, 4, 3, 3]",100,2048,10
1465,256,399.0,2934,31.261986800000045,"[2, 3, 4, 4, 2, 3, 4, 0, 4, 3, 3, 2, 4, 4, 3, 4, 3, 4, 3, 4]",100,2048,10
1466,512,399.0,3079,31.753077399999995,"[2, 3, 4, 4, 2, 3, 4, 0, 4, 3, 3, 2, 4, 4, 3, 4, 3, 4, 3, 4]",100,2048,10
1467,1024,399.0,3079,31.753077399999995,"[2, 3, 4, 4, 2, 3, 4, 0, 4, 3, 3, 2, 4, 4, 3, 4, 3, 4, 3, 4]",100,2048,10
1468,2048,399.0,3079,31.753077399999995,"[2, 3, 4, 4, 2, 3, 4, 0, 4, 3, 3, 2, 4, 4, 3, 4, 3, 4, 3, 4]",100,2048,10
1469,0,282.0,3079,31.970586700000013,"[4, 2, 3, 0, 0, 4, 1, 2, 4, 4, 2, 4, 4, 4, 0, 0, 1, 4, 2, 2]",100,2048,11
1470,1,282.0,3080,32.1948347,"[4, 2, 3, 0, 0, 4, 1, 2, 4, 4, 2, 4, 4, 4, 0, 0, 1, 4, 2, 2]",100,2048,11
1471,2,282.0,3081,32.4212996,"[4, 2, 3, 0, 0, 4, 1, 2, 4, 4, 2, 4, 4, 4, 0, 0, 1, 4, 2, 2]",100,2048,11
1472,4,282.0,3083,32.66444240000004,"[4, 2, 3, 0, 0, 4, 1, 2, 4, 4, 2, 4, 4, 4, 0, 0, 1, 4, 2, 2]",100,2048,11
1473,8,288.0,3088,32.905365500000016,"[4, 2, 3, 0, 0, 4, 1, 3, 4, 4, 2, 4, 4, 4, 0, 0, 1, 4, 2, 2]",100,2048,11
1474,16,314.0,3098,33.13952240000003,"[4, 2, 3, 0, 0, 4, 1, 3, 4, 4, 2, 4, 4, 4, 2, 0, 3, 4, 2, 2]",100,2048,11
1475,32,344.0,3117,33.38720370000004,"[4, 2, 3, 0, 0, 4, 3, 3, 4, 4, 2, 4, 4, 4, 3, 0, 3, 4, 2, 3]",100,2048,11
1476,64,356.0,3151,33.66044049999999,"[4, 2, 3, 2, 0, 4, 3, 3, 4, 4, 2, 4, 4, 4, 3, 0, 3, 4, 2, 3]",100,2048,11
1477,128,365.0,3216,34.014412900000025,"[4, 2, 3, 2, 0, 4, 3, 3, 4, 4, 2, 4, 4, 4, 3, 0, 3, 4, 2, 4]",100,2048,11
1478,256,365.0,3344,34.6113292,"[4, 2, 3, 2, 0, 4, 3, 3, 4, 4, 2, 4, 4, 4, 3, 0, 3, 4, 2, 4]",100,2048,11
1479,512,365.0,3387,34.93511520000004,"[4, 2, 3, 2, 0, 4, 3, 3, 4, 4, 2, 4, 4, 4, 3, 0, 3, 4, 2, 4]",100,2048,11
1480,1024,365.0,3387,34.93511520000004,"[4, 2, 3, 2, 0, 4, 3, 3, 4, 4, 2, 4, 4, 4, 3, 0, 3, 4, 2, 4]",100,2048,11
1481,2048,365.0,3387,34.93511520000004,"[4, 2, 3, 2, 0, 4, 3, 3, 4, 4, 2, 4, 4, 4, 3, 0, 3, 4, 2, 4]",100,2048,11
1482,0,300.0,3387,35.16444469999999,"[2, 3, 0, 3, 4, 3, 4, 2, 1, 0, 1, 2, 2, 0, 3, 2, 4, 4, 1, 1]",100,2048,12
1483,1,300.0,3388,35.4354328,"[2, 3, 0, 3, 4, 3, 4, 2, 1, 0, 1, 2, 2, 0, 3, 2, 4, 4, 1, 1]",100,2048,12
1484,2,309.0,3390,35.66287360000001,"[2, 3, 0, 3, 4, 3, 4, 2, 1, 0, 1, 3, 2, 0, 3, 2, 4, 4, 1, 1]",100,2048,12
1485,4,313.0,3393,35.96299220000003,"[2, 3, 0, 3, 4, 3, 4, 2, 1, 0, 1, 3, 2, 0, 3, 2, 4, 4, 2, 1]",100,2048,12
1486,8,330.0,3399,36.21029520000002,"[2, 3, 0, 3, 4, 3, 4, 2, 1, 0, 1, 4, 2, 0, 3, 2, 4, 4, 4, 1]",100,2048,12
1487,16,382.0,3412,36.460266700000034,"[4, 3, 0, 3, 4, 3, 4, 3, 4, 0, 1, 4, 2, 1, 3, 4, 4, 4, 4, 1]",100,2048,12
1488,32,392.0,3429,36.716772100000014,"[4, 3, 0, 3, 4, 3, 4, 3, 4, 0, 1, 4, 3, 1, 3, 4, 4, 4, 4, 1]",100,2048,12
1489,64,411.0,3464,37.03736570000001,"[4, 4, 0, 3, 4, 3, 4, 3, 4, 0, 2, 4, 3, 1, 3, 4, 4, 4, 4, 2]",100,2048,12
1490,128,420.0,3529,37.4049445,"[4, 4, 0, 3, 4, 3, 4, 3, 4, 0, 2, 4, 3, 1, 3, 4, 4, 4, 4, 3]",100,2048,12
1491,256,420.0,3657,38.00548309999999,"[4, 4, 0, 3, 4, 3, 4, 3, 4, 0, 2, 4, 3, 1, 3, 4, 4, 4, 4, 3]",100,2048,12
1492,512,420.0,3723,38.51900499999999,"[4, 4, 0, 3, 4, 3, 4, 3, 4, 0, 2, 4, 3, 1, 3, 4, 4, 4, 4, 3]",100,2048,12
1493,1024,420.0,3723,38.51900499999999,"[4, 4, 0, 3, 4, 3, 4, 3, 4, 0, 2, 4, 3, 1, 3, 4, 4, 4, 4, 3]",100,2048,12
1494,2048,420.0,3723,38.51900499999999,"[4, 4, 0, 3, 4, 3, 4, 3, 4, 0, 2, 4, 3, 1, 3, 4, 4, 4, 4, 3]",100,2048,12
1495,0,165.0,3723,38.764367400000026,"[0, 0, 2, 2, 1, 1, 0, 4, 4, 0, 4, 0, 1, 4, 0, 0, 3, 1, 3, 1]",100,2048,13
1496,1,165.0,3724,38.994968099999994,"[0, 0, 2, 2, 1, 1, 0, 4, 4, 0, 4, 0, 1, 4, 0, 0, 3, 1, 3, 1]",100,2048,13
1497,2,171.0,3726,39.226423400000044,"[0, 0, 2, 3, 1, 1, 0, 4, 4, 0, 4, 0, 1, 4, 0, 0, 3, 1, 3, 1]",100,2048,13
1498,4,189.0,3729,39.464097700000025,"[0, 0, 2, 3, 1, 1, 0, 4, 4, 0, 4, 2, 1, 4, 0, 0, 3, 1, 3, 1]",100,2048,13
1499,8,215.0,3736,39.703642100000025,"[0, 0, 4, 3, 1, 1, 1, 4, 4, 0, 4, 2, 2, 4, 0, 0, 3, 1, 3, 1]",100,2048,13
1500,16,234.0,3746,39.95419240000001,"[0, 0, 4, 3, 3, 1, 1, 4, 4, 1, 4, 2, 2, 4, 0, 0, 3, 1, 3, 1]",100,2048,13
1501,32,320.0,3768,40.214804800000024,"[1, 0, 4, 3, 3, 3, 1, 4, 4, 1, 4, 2, 2, 4, 0, 4, 4, 3, 4, 1]",100,2048,13
1502,64,326.0,3801,40.512502100000006,"[1, 0, 4, 4, 3, 3, 1, 4, 4, 1, 4, 2, 2, 4, 0, 4, 4, 3, 4, 1]",100,2048,13
1503,128,326.0,3865,40.89184230000001,"[1, 0, 4, 4, 3, 3, 1, 4, 4, 1, 4, 2, 2, 4, 0, 4, 4, 3, 4, 1]",100,2048,13
1504,256,326.0,3975,42.03136460000002,"[1, 0, 4, 4, 3, 3, 1, 4, 4, 1, 4, 2, 2, 4, 0, 4, 4, 3, 4, 1]",100,2048,13
1505,512,326.0,3975,42.03136460000002,"[1, 0, 4, 4, 3, 3, 1, 4, 4, 1, 4, 2, 2, 4, 0, 4, 4, 3, 4, 1]",100,2048,13
1506,1024,326.0,3975,42.03136460000002,"[1, 0, 4, 4, 3, 3, 1, 4, 4, 1, 4, 2, 2, 4, 0, 4, 4, 3, 4, 1]",100,2048,13
1507,2048,326.0,3975,42.03136460000002,"[1, 0, 4, 4, 3, 3, 1, 4, 4, 1, 4, 2, 2, 4, 0, 4, 4, 3, 4, 1]",100,2048,13
1508,0,210.0,3975,42.247084099999995,"[0, 1, 1, 1, 2, 0, 0, 1, 4, 4, 2, 4, 4, 0, 1, 4, 0, 2, 2, 2]",100,2048,14
1509,1,210.0,3976,42.481896500000005,"[0, 1, 1, 1, 2, 0, 0, 1, 4, 4, 2, 4, 4, 0, 1, 4, 0, 2, 2, 2]",100,2048,14
1510,2,218.0,3978,42.71246780000001,"[0, 1, 1, 1, 2, 0, 0, 1, 4, 4, 2, 4, 4, 0, 1, 4, 0, 4, 2, 2]",100,2048,14
1511,4,250.0,3982,43.01829600000002,"[3, 1, 1, 1, 2, 0, 1, 1, 4, 4, 2, 4, 4, 0, 1, 4, 0, 4, 2, 2]",100,2048,14
1512,8,305.0,3989,43.285474100000044,"[3, 1, 1, 1, 4, 0, 1, 1, 4, 4, 2, 4, 4, 3, 1, 4, 2, 4, 2, 2]",100,2048,14
1513,16,362.0,4002,43.531781600000045,"[3, 1, 3, 1, 4, 0, 1, 4, 4, 4, 2, 4, 4, 4, 4, 4, 2, 4, 2, 3]",100,2048,14
1514,32,373.0,4020,43.88870050000003,"[4, 1, 3, 1, 4, 0, 1, 4, 4, 4, 3, 4, 4, 4, 4, 4, 2, 4, 2, 3]",100,2048,14
1515,64,382.0,4053,44.20112180000001,"[4, 1, 3, 1, 4, 0, 1, 4, 4, 4, 3, 4, 4, 4, 4, 4, 2, 4, 2, 4]",100,2048,14
1516,128,382.0,4117,44.69070210000001,"[4, 1, 3, 1, 4, 0, 1, 4, 4, 4, 3, 4, 4, 4, 4, 4, 2, 4, 2, 4]",100,2048,14
1517,256,382.0,4245,45.25953450000003,"[4, 1, 3, 1, 4, 0, 1, 4, 4, 4, 3, 4, 4, 4, 4, 4, 2, 4, 2, 4]",100,2048,14
1518,512,382.0,4247,45.4844033,"[4, 1, 3, 1, 4, 0, 1, 4, 4, 4, 3, 4, 4, 4, 4, 4, 2, 4, 2, 4]",100,2048,14
1519,1024,382.0,4247,45.4844033,"[4, 1, 3, 1, 4, 0, 1, 4, 4, 4, 3, 4, 4, 4, 4, 4, 2, 4, 2, 4]",100,2048,14
1520,2048,382.0,4247,45.4844033,"[4, 1, 3, 1, 4, 0, 1, 4, 4, 4, 3, 4, 4, 4, 4, 4, 2, 4, 2, 4]",100,2048,14
1521,0,302.0,4247,45.72664960000003,"[2, 4, 2, 4, 4, 4, 4, 4, 4, 1, 2, 2, 0, 0, 0, 1, 0, 4, 4, 3]",100,2048,15
1522,1,322.0,4249,45.95590630000004,"[2, 4, 2, 4, 4, 4, 4, 4, 4, 1, 2, 2, 0, 0, 4, 1, 0, 4, 4, 3]",100,2048,15
1523,2,322.0,4250,46.18959000000001,"[2, 4, 2, 4, 4, 4, 4, 4, 4, 1, 2, 2, 0, 0, 4, 1, 0, 4, 4, 3]",100,2048,15
1524,4,322.0,4252,46.43420580000003,"[2, 4, 2, 4, 4, 4, 4, 4, 4, 1, 2, 2, 0, 0, 4, 1, 0, 4, 4, 3]",100,2048,15
1525,8,331.0,4257,46.674941500000045,"[2, 4, 2, 4, 4, 4, 4, 4, 4, 1, 2, 2, 0, 0, 4, 1, 0, 4, 4, 4]",100,2048,15
1526,16,347.0,4267,46.93123510000004,"[2, 4, 4, 4, 4, 4, 4, 4, 4, 1, 2, 2, 0, 0, 4, 1, 1, 4, 4, 4]",100,2048,15
1527,32,347.0,4283,47.2139004,"[2, 4, 4, 4, 4, 4, 4, 4, 4, 1, 2, 2, 0, 0, 4, 1, 1, 4, 4, 4]",100,2048,15
1528,64,347.0,4315,47.52951390000004,"[2, 4, 4, 4, 4, 4, 4, 4, 4, 1, 2, 2, 0, 0, 4, 1, 1, 4, 4, 4]",100,2048,15
1529,128,347.0,4379,47.939822900000024,"[2, 4, 4, 4, 4, 4, 4, 4, 4, 1, 2, 2, 0, 0, 4, 1, 1, 4, 4, 4]",100,2048,15
1530,256,347.0,4467,48.40694300000001,"[2, 4, 4, 4, 4, 4, 4, 4, 4, 1, 2, 2, 0, 0, 4, 1, 1, 4, 4, 4]",100,2048,15
1531,512,347.0,4467,48.40694300000001,"[2, 4, 4, 4, 4, 4, 4, 4, 4, 1, 2, 2, 0, 0, 4, 1, 1, 4, 4, 4]",100,2048,15
1532,1024,347.0,4467,48.40694300000001,"[2, 4, 4, 4, 4, 4, 4, 4, 4, 1, 2, 2, 0, 0, 4, 1, 1, 4, 4, 4]",100,2048,15
1533,2048,347.0,4467,48.40694300000001,"[2, 4, 4, 4, 4, 4, 4, 4, 4, 1, 2, 2, 0, 0, 4, 1, 1, 4, 4, 4]",100,2048,15
1534,0,216.0,4467,48.63915990000004,"[3, 2, 2, 2, 2, 1, 1, 1, 4, 0, 3, 0, 3, 2, 0, 1, 3, 2, 0, 2]",100,2048,16
1535,1,223.0,4469,48.87607270000001,"[3, 3, 2, 2, 2, 1, 1, 1, 4, 0, 3, 0, 3, 2, 0, 1, 3, 2, 0, 2]",100,2048,16
1536,2,230.0,4471,49.120825500000024,"[3, 3, 2, 2, 2, 1, 1, 1, 4, 0, 3, 0, 3, 3, 0, 1, 3, 2, 0, 2]",100,2048,16
1537,4,257.0,4475,49.38165600000002,"[3, 3, 2, 2, 2, 1, 1, 1, 4, 0, 3, 1, 3, 3, 0, 1, 3, 2, 0, 4]",100,2048,16
1538,8,261.0,4480,49.625265600000034,"[3, 3, 3, 2, 2, 1, 1, 1, 4, 0, 3, 1, 3, 3, 0, 1, 3, 2, 0, 4]",100,2048,16
1539,16,280.0,4491,49.88339400000001,"[3, 3, 3, 2, 2, 1, 1, 1, 4, 0, 3, 1, 3, 4, 0, 1, 3, 2, 3, 4]",100,2048,16
1540,32,363.0,4514,50.29861690000001,"[3, 3, 4, 2, 2, 2, 1, 1, 4, 3, 3, 4, 3, 4, 4, 3, 3, 2, 3, 4]",100,2048,16
1541,64,381.0,4549,50.632368799999995,"[3, 3, 4, 3, 2, 2, 2, 1, 4, 3, 3, 4, 3, 4, 4, 3, 3, 2, 4, 4]",100,2048,16
1542,128,381.0,4613,51.055184800000006,"[3, 3, 4, 3, 2, 2, 2, 1, 4, 3, 3, 4, 3, 4, 4, 3, 3, 2, 4, 4]",100,2048,16
1543,256,381.0,4740,51.646896800000036,"[3, 3, 4, 3, 2, 2, 2, 1, 4, 3, 3, 4, 3, 4, 4, 3, 3, 2, 4, 4]",100,2048,16
1544,512,381.0,4740,51.646896800000036,"[3, 3, 4, 3, 2, 2, 2, 1, 4, 3, 3, 4, 3, 4, 4, 3, 3, 2, 4, 4]",100,2048,16
1545,1024,381.0,4740,51.646896800000036,"[3, 3, 4, 3, 2, 2, 2, 1, 4, 3, 3, 4, 3, 4, 4, 3, 3, 2, 4, 4]",100,2048,16
1546,2048,381.0,4740,51.646896800000036,"[3, 3, 4, 3, 2, 2, 2, 1, 4, 3, 3, 4, 3, 4, 4, 3, 3, 2, 4, 4]",100,2048,16
1547,0,259.0,4740,51.87010090000001,"[2, 2, 4, 0, 3, 2, 1, 1, 3, 4, 1, 0, 4, 3, 3, 4, 0, 4, 3, 0]",100,2048,17
1548,1,283.0,4742,52.11177150000003,"[2, 2, 4, 4, 3, 2, 1, 1, 3, 4, 1, 0, 4, 3, 3, 4, 0, 4, 3, 0]",100,2048,17
1549,2,283.0,4743,53.49516299999999,"[2, 2, 4, 4, 3, 2, 1, 1, 3, 4, 1, 0, 4, 3, 3, 4, 0, 4, 3, 0]",100,2048,17
1550,4,283.0,4745,53.85097430000002,"[2, 2, 4, 4, 3, 2, 1, 1, 3, 4, 1, 0, 4, 3, 3, 4, 0, 4, 3, 0]",100,2048,17
1551,8,283.0,4749,54.16432639999999,"[2, 2, 4, 4, 3, 2, 1, 1, 3, 4, 1, 0, 4, 3, 3, 4, 0, 4, 3, 0]",100,2048,17
1552,16,327.0,4761,54.42287070000003,"[3, 2, 4, 4, 3, 3, 1, 1, 3, 4, 1, 1, 4, 3, 3, 4, 0, 4, 3, 2]",100,2048,17
1553,32,361.0,4782,54.82342170000004,"[3, 2, 4, 4, 3, 3, 4, 2, 4, 4, 2, 1, 4, 3, 3, 4, 0, 4, 3, 2]",100,2048,17
1554,64,378.0,4816,55.23795690000003,"[4, 2, 4, 4, 3, 3, 4, 2, 4, 4, 2, 1, 4, 3, 3, 4, 0, 4, 3, 3]",100,2048,17
1555,128,387.0,4881,55.661324000000036,"[4, 2, 4, 4, 3, 3, 4, 2, 4, 4, 2, 1, 4, 3, 3, 4, 0, 4, 3, 4]",100,2048,17
1556,256,387.0,5009,56.28819950000002,"[4, 2, 4, 4, 3, 3, 4, 2, 4, 4, 2, 1, 4, 3, 3, 4, 0, 4, 3, 4]",100,2048,17
1557,512,387.0,5048,56.6388647,"[4, 2, 4, 4, 3, 3, 4, 2, 4, 4, 2, 1, 4, 3, 3, 4, 0, 4, 3, 4]",100,2048,17
1558,1024,387.0,5048,56.6388647,"[4, 2, 4, 4, 3, 3, 4, 2, 4, 4, 2, 1, 4, 3, 3, 4, 0, 4, 3, 4]",100,2048,17
1559,2048,387.0,5048,56.6388647,"[4, 2, 4, 4, 3, 3, 4, 2, 4, 4, 2, 1, 4, 3, 3, 4, 0, 4, 3, 4]",100,2048,17
1560,0,202.0,5048,56.88698440000002,"[0, 0, 4, 2, 0, 1, 3, 2, 0, 2, 1, 2, 4, 0, 2, 2, 1, 4, 3, 0]",100,2048,18
1561,1,202.0,5049,57.16150490000001,"[0, 0, 4, 2, 0, 1, 3, 2, 0, 2, 1, 2, 4, 0, 2, 2, 1, 4, 3, 0]",100,2048,18
1562,2,230.0,5051,57.404366900000014,"[0, 0, 4, 2, 0, 1, 3, 2, 0, 2, 1, 2, 4, 4, 2, 2, 1, 4, 3, 0]",100,2048,18
1563,4,250.0,5054,57.628833799999995,"[0, 0, 4, 2, 0, 1, 3, 2, 0, 2, 1, 2, 4, 4, 2, 4, 1, 4, 3, 0]",100,2048,18
1564,8,267.0,5061,57.882291699999996,"[0, 0, 4, 3, 0, 1, 3, 2, 0, 4, 4, 2, 4, 4, 2, 4, 1, 4, 3, 0]",100,2048,18
1565,16,299.0,5070,58.1395172,"[4, 0, 4, 3, 0, 1, 3, 2, 0, 4, 4, 2, 4, 4, 2, 4, 1, 4, 3, 0]",100,2048,18
1566,32,339.0,5091,58.44248600000003,"[4, 0, 4, 3, 0, 1, 4, 4, 1, 4, 4, 2, 4, 4, 4, 4, 1, 4, 3, 1]",100,2048,18
1567,64,417.0,5129,58.908452100000034,"[4, 2, 4, 4, 3, 1, 4, 4, 1, 4, 4, 2, 4, 4, 4, 4, 1, 4, 4, 4]",100,2048,18
1568,128,417.0,5193,59.52839510000001,"[4, 2, 4, 4, 3, 1, 4, 4, 1, 4, 4, 2, 4, 4, 4, 4, 1, 4, 4, 4]",100,2048,18
1569,256,424.0,5322,60.26143840000003,"[4, 3, 4, 4, 3, 1, 4, 4, 1, 4, 4, 2, 4, 4, 4, 4, 1, 4, 4, 4]",100,2048,18
1570,512,424.0,5492,61.08912190000001,"[4, 3, 4, 4, 3, 1, 4, 4, 1, 4, 4, 2, 4, 4, 4, 4, 1, 4, 4, 4]",100,2048,18
1571,1024,424.0,5492,61.08912190000001,"[4, 3, 4, 4, 3, 1, 4, 4, 1, 4, 4, 2, 4, 4, 4, 4, 1, 4, 4, 4]",100,2048,18
1572,2048,424.0,5492,61.08912190000001,"[4, 3, 4, 4, 3, 1, 4, 4, 1, 4, 4, 2, 4, 4, 4, 4, 1, 4, 4, 4]",100,2048,18
1573,0,288.0,5492,61.32413380000003,"[0, 0, 2, 4, 1, 1, 3, 4, 1, 2, 1, 3, 4, 4, 3, 1, 2, 3, 0, 4]",100,2048,19
1574,1,316.0,5494,61.56816580000003,"[0, 4, 2, 4, 1, 1, 3, 4, 1, 2, 1, 3, 4, 4, 3, 1, 2, 3, 0, 4]",100,2048,19
1575,2,334.0,5496,61.800636,"[0, 4, 2, 4, 1, 3, 3, 4, 1, 2, 1, 3, 4, 4, 3, 1, 2, 3, 0, 4]",100,2048,19
1576,4,334.0,5498,62.05007979999999,"[0, 4, 2, 4, 1, 3, 3, 4, 1, 2, 1, 3, 4, 4, 3, 1, 2, 3, 0, 4]",100,2048,19
1577,8,342.0,5503,62.30542200000002,"[0, 4, 4, 4, 1, 3, 3, 4, 1, 2, 1, 3, 4, 4, 3, 1, 2, 3, 0, 4]",100,2048,19
1578,16,391.0,5515,62.5592097,"[1, 4, 4, 4, 1, 3, 4, 4, 4, 2, 1, 3, 4, 4, 3, 4, 2, 3, 0, 4]",100,2048,19
1579,32,418.0,5533,62.88217320000001,"[1, 4, 4, 4, 3, 4, 4, 4, 4, 2, 1, 3, 4, 4, 3, 4, 2, 3, 0, 4]",100,2048,19
1580,64,418.0,5565,63.226016000000016,"[1, 4, 4, 4, 3, 4, 4, 4, 4, 2, 1, 3, 4, 4, 3, 4, 2, 3, 0, 4]",100,2048,19
1581,128,418.0,5629,63.9382109,"[1, 4, 4, 4, 3, 4, 4, 4, 4, 2, 1, 3, 4, 4, 3, 4, 2, 3, 0, 4]",100,2048,19
1582,256,418.0,5721,64.93793370000003,"[1, 4, 4, 4, 3, 4, 4, 4, 4, 2, 1, 3, 4, 4, 3, 4, 2, 3, 0, 4]",100,2048,19
1583,512,418.0,5721,64.93793370000003,"[1, 4, 4, 4, 3, 4, 4, 4, 4, 2, 1, 3, 4, 4, 3, 4, 2, 3, 0, 4]",100,2048,19
1584,1024,418.0,5721,64.93793370000003,"[1, 4, 4, 4, 3, 4, 4, 4, 4, 2, 1, 3, 4, 4, 3, 4, 2, 3, 0, 4]",100,2048,19
1585,2048,418.0,5721,64.93793370000003,"[1, 4, 4, 4, 3, 4, 4, 4, 4, 2, 1, 3, 4, 4, 3, 4, 2, 3, 0, 4]",100,2048,19
1586,0,243.0,5721,65.19537000000003,"[3, 1, 0, 4, 0, 1, 0, 3, 3, 4, 3, 0, 4, 2, 0, 2, 4, 2, 1, 3]",100,2048,20
1587,1,255.0,5723,65.45100120000001,"[3, 1, 3, 4, 0, 1, 0, 3, 3, 4, 3, 0, 4, 2, 0, 2, 4, 2, 1, 3]",100,2048,20
1588,2,255.0,5724,65.70761220000003,"[3, 1, 3, 4, 0, 1, 0, 3, 3, 4, 3, 0, 4, 2, 0, 2, 4, 2, 1, 3]",100,2048,20
1589,4,255.0,5726,66.1151413,"[3, 1, 3, 4, 0, 1, 0, 3, 3, 4, 3, 0, 4, 2, 0, 2, 4, 2, 1, 3]",100,2048,20
1590,8,271.0,5732,66.43302520000003,"[4, 1, 3, 4, 0, 1, 0, 3, 3, 4, 3, 0, 4, 2, 0, 2, 4, 4, 1, 3]",100,2048,20
1591,16,311.0,5743,66.68628540000003,"[4, 1, 3, 4, 0, 1, 3, 3, 4, 4, 3, 0, 4, 2, 3, 2, 4, 4, 1, 3]",100,2048,20
1592,32,360.0,5762,66.99038330000002,"[4, 3, 3, 4, 3, 1, 3, 3, 4, 4, 3, 0, 4, 2, 3, 2, 4, 4, 3, 3]",100,2048,20
1593,64,365.0,5795,67.35561520000005,"[4, 3, 3, 4, 3, 1, 3, 3, 4, 4, 3, 0, 4, 2, 4, 2, 4, 4, 3, 3]",100,2048,20
1594,128,365.0,5859,67.83403600000003,"[4, 3, 3, 4, 3, 1, 3, 3, 4, 4, 3, 0, 4, 2, 4, 2, 4, 4, 3, 3]",100,2048,20
1595,256,365.0,5965,68.48234060000004,"[4, 3, 3, 4, 3, 1, 3, 3, 4, 4, 3, 0, 4, 2, 4, 2, 4, 4, 3, 3]",100,2048,20
1596,512,365.0,5965,68.48234060000004,"[4, 3, 3, 4, 3, 1, 3, 3, 4, 4, 3, 0, 4, 2, 4, 2, 4, 4, 3, 3]",100,2048,20
1597,1024,365.0,5965,68.48234060000004,"[4, 3, 3, 4, 3, 1, 3, 3, 4, 4, 3, 0, 4, 2, 4, 2, 4, 4, 3, 3]",100,2048,20
1598,2048,365.0,5965,68.48234060000004,"[4, 3, 3, 4, 3, 1, 3, 3, 4, 4, 3, 0, 4, 2, 4, 2, 4, 4, 3, 3]",100,2048,20
1599,0,192.0,5965,68.79972910000004,"[2, 2, 2, 0, 3, 1, 0, 4, 2, 0, 0, 1, 1, 3, 4, 2, 1, 0, 1, 0]",100,2048,21
1600,1,192.0,5966,69.1415283,"[2, 2, 2, 0, 3, 1, 0, 4, 2, 0, 0, 1, 1, 3, 4, 2, 1, 0, 1, 0]",100,2048,21
1601,2,201.0,5968,69.525777,"[2, 2, 2, 0, 3, 1, 0, 4, 2, 0, 3, 1, 1, 3, 4, 2, 1, 0, 1, 0]",100,2048,21
1602,4,219.0,5971,69.8671329,"[2, 2, 2, 0, 3, 1, 0, 4, 2, 0, 3, 1, 1, 3, 4, 2, 1, 0, 1, 2]",100,2048,21
1603,8,248.0,5978,70.15902980000004,"[2, 2, 2, 0, 3, 1, 1, 4, 2, 3, 3, 1, 1, 3, 4, 2, 1, 0, 1, 4]",100,2048,21
1604,16,281.0,5989,70.59064710000001,"[2, 2, 3, 0, 3, 1, 1, 4, 4, 3, 3, 4, 1, 3, 4, 2, 1, 0, 1, 4]",100,2048,21
1605,32,318.0,6008,71.2604225,"[2, 2, 4, 0, 3, 2, 4, 4, 4, 3, 3, 4, 1, 3, 4, 2, 1, 0, 1, 4]",100,2048,21
1606,64,373.0,6046,71.63264670000001,"[2, 2, 4, 3, 3, 3, 4, 4, 4, 3, 3, 4, 1, 3, 4, 4, 1, 1, 2, 4]",100,2048,21
